Area Code,Area,Item Code,Item,Months Code,Months,Unit,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N
"159","Nigeria","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","19.533877","X","base year is 2015","22.938408","X","base year is 2015","25.725773","X","base year is 2015","31.190587","X","base year is 2015","34.339248","X","base year is 2015","39.516690","X","base year is 2015","42.579103","X","base year is 2015","44.780574","X","base year is 2015","51.419656","X","base year is 2015","57.781386","X","base year is 2015","65.177404","X","base year is 2015","72.053389","X","base year is 2015","80.893941","X","base year is 2015","87.313453","X","base year is 2015","94.241441","X","base year is 2015","103.064658","X","base year is 2015","122.092069","X","base year is 2015","141.524469","X","base year is 2015","157.489402","X","base year is 2015","176.157436","X","base year is 2015","202.346875","X","base year is 2015",,,
"159","Nigeria","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","19.612256","X","base year is 2015","22.847572","X","base year is 2015","25.627670","X","base year is 2015","31.728819","X","base year is 2015","34.904392","X","base year is 2015","38.927320","X","base year is 2015","42.255528","X","base year is 2015","45.029034","X","base year is 2015","51.806791","X","base year is 2015","59.052577","X","base year is 2015","65.986343","X","base year is 2015","72.804547","X","base year is 2015","81.529536","X","base year is 2015","87.995273","X","base year is 2015","94.992599","X","base year is 2015","104.093167","X","base year is 2015","123.421041","X","base year is 2015","142.364088","X","base year is 2015","158.653093","X","base year is 2015","177.662223","X","base year is 2015","205.619671","X","base year is 2015",,,
"159","Nigeria","23014","Food price inflation","7001","January","%",,,,"4.595669","Fc",,"26.466854","Fc",,"12.488283","Fc",,"6.899173","Fc",,"15.133329","Fc",,"14.585466","Fc",,"0.044663","Fc",,"12.752976","Fc",,"18.120628","Fc",,"16.089385","Fc",,"14.234841","Fc",,"10.203050","Fc",,"8.562691","Fc",,"9.295775","Fc",,"9.149485","Fc",,"10.737898","Fc",,"17.512498","Fc",,"18.878005","Fc",,"13.459776","Fc",,"14.764927","Fc",,"20.432837","Fc",
"159","Nigeria","23014","Food price inflation","7002","February","%",,,,"6.767671","Fc",,"24.984703","Fc",,"11.853729","Fc",,"7.607457","Fc",,"17.732747","Fc",,"10.436933","Fc",,"3.448791","Fc",,"8.818011","Fc",,"19.628647","Fc",,"16.851441","Fc",,"11.859583","Fc",,"9.499576","Fc",,"10.766847","Fc",,"9.146853","Fc",,"9.328549","Fc",,"11.286920","Fc",,"18.380235","Fc",,"17.558814","Fc",,"13.425750","Fc",,"14.820845","Fc",,"21.637604","Fc",
"159","Nigeria","23014","Food price inflation","7003","March","%",,,,"8.930983","Fc",,"23.567234","Fc",,"11.232626","Fc",,"8.308552","Fc",,"20.233924","Fc",,"9.336100","Fc",,"1.809955","Fc",,"12.473118","Fc",,"15.997451","Fc",,"15.714286","Fc",,"12.250712","Fc",,"11.590525","Fc",,"9.401061","Fc",,"9.251559","Fc",,"9.343482","Fc",,"12.658081","Fc",,"18.303420","Fc",,"16.062324","Fc",,"13.401634","Fc",,"14.893220","Fc",,"22.787313","Fc",
"159","Nigeria","23014","Food price inflation","7004","April","%",,,,"11.085658","Fc",,"22.210303","Fc",,"10.624551","Fc",,"9.002567","Fc",,"19.130790","Fc",,"9.522293","Fc",,"2.428031","Fc",,"13.073101","Fc",,"15.114236","Fc",,"16.357688","Fc",,"10.590440","Fc",,"11.949153","Fc",,"9.992430","Fc",,"9.353063","Fc",,"9.446787","Fc",,"13.110983","Fc",,"19.177842","Fc",,"14.783901","Fc",,"13.646383","Fc",,"14.944322","Fc",,"22.582963","Fc",
"159","Nigeria","23014","Food price inflation","7005","May","%",,,,"13.231747","Fc",,"20.910113","Fc",,"10.029100","Fc",,"9.689610","Fc",,"18.915282","Fc",,"8.675079","Fc",,"2.539913","Fc",,"14.607219","Fc",,"15.474867","Fc",,"13.582888","Fc",,"11.581921","Fc",,"12.827004","Fc",,"9.274495","Fc",,"9.630390","Fc",,"9.752138","Fc",,"14.749912","Fc",,"19.145317","Fc",,"13.438234","Fc",,"13.734976","Fc",,"14.956394","Fc",,"22.143298","Fc",
"159","Nigeria","23014","Food price inflation","7006","June","%",,,,"15.369301","Fc",,"19.663176","Fc",,"9.445881","Fc",,"10.369784","Fc",,"21.152853","Fc",,"6.184936","Fc",,"3.460208","Fc",,"17.920847","Fc",,"12.975656","Fc",,"15.271967","Fc",,"8.439201","Fc",,"12.384937","Fc",,"9.530901","Fc",,"9.775663","Fc",,"10.001239","Fc",,"15.183246","Fc",,"19.811828","Fc",,"12.954986","Fc",,"13.499968","Fc",,"15.070021","Fc",,"21.735160","Fc",
"159","Nigeria","23014","Food price inflation","7007","July","%",,,,"17.498372","Fc",,"18.466289","Fc",,"8.874523","Fc",,"11.043192","Fc",,"34.934204","Fc",,"-3.575313","Fc",,"1.466234","Fc",,"20.591913","Fc",,"12.685793","Fc",,"14.519427","Fc",,"7.321429","Fc",,"12.063228","Fc",,"9.948033","Fc",,"9.858204","Fc",,"10.012293","Fc",,"15.678038","Fc",,"20.190327","Fc",,"12.820724","Fc",,"13.332615","Fc",,"15.381488","Fc",,"20.929535","Fc",
"159","Nigeria","23014","Food price inflation","7008","August","%",,,,"19.619009","Fc",,"17.316495","Fc",,"8.314668","Fc",,"11.709936","Fc",,"38.490850","Fc",,"-2.069959","Fc",,"-0.936455","Fc",,"18.555030","Fc",,"12.655200","Fc",,"15.369060","Fc",,"8.150745","Fc",,"9.967585","Fc",,"9.653648","Fc",,"9.939516","Fc",,"10.098417","Fc",,"14.733548","Fc",,"21.800960","Fc",,"13.122134","Fc",,"13.112879","Fc",,"15.910418","Fc",,"20.200531","Fc",
"159","Nigeria","23014","Food price inflation","7009","September","%",,,,"21.731262","Fc",,"16.211071","Fc",,"7.765971","Fc",,"12.370112","Fc",,"30.986535","Fc",,"4.179227","Fc",,"-0.434039","Fc",,"16.948481","Fc",,"12.391280","Fc",,"14.070352","Fc",,"9.427313","Fc",,"10.466989","Fc",,"9.402332","Fc",,"9.640240","Fc",,"10.141581","Fc",,"16.480302","Fc",,"20.246348","Fc",,"13.282422","Fc",,"13.429578","Fc",,"16.557554","Fc",,"19.471011","Fc",
"159","Nigeria","23014","Food price inflation","7010","October","%",,,,"23.835182","Fc",,"15.147495","Fc",,"7.228101","Fc",,"13.023818","Fc",,"25.329068","Fc",,"4.675545","Fc",,"0.270709","Fc",,"18.884989","Fc",,"13.432497","Fc",,"14.214214","Fc",,"8.939527","Fc",,"11.504425","Fc",,"9.163059","Fc",,"9.312624","Fc",,"10.097346","Fc",,"16.937571","Fc",,"20.238638","Fc",,"13.235252","Fc",,"14.015550","Fc",,"17.265259","Fc",,,,
"159","Nigeria","23014","Food price inflation","7011","November","%",,,,"25.930817","Fc",,"14.123435","Fc",,"6.700743","Fc",,"13.671148","Fc",,"20.476123","Fc",,"5.498031","Fc",,"3.455903","Fc",,"17.784607","Fc",,"13.442995","Fc",,"14.300000","Fc",,"9.448819","Fc",,"11.590727","Fc",,"9.247851","Fc",,"9.107600","Fc",,"10.282452","Fc",,"17.048256","Fc",,"20.244193","Fc",,"13.258553","Fc",,"14.403202","Fc",,"18.193209","Fc",,,,
"159","Nigeria","23014","Food price inflation","7012","December","%",,,,"28.018216","Fc",,"13.136731","Fc",,"6.183590","Fc",,"14.312195","Fc",,"16.141720","Fc",,"3.952096","Fc",,"8.568548","Fc",,"17.628333","Fc",,"15.809653","Fc",,"12.463486","Fc",,"10.649351","Fc",,"10.250391","Fc",,"9.219304","Fc",,"9.103905","Fc",,"10.565813","Fc",,"17.216117","Fc",,"19.389065","Fc",,"13.513450","Fc",,"14.584065","Fc",,"19.434766","Fc",,,,
"182","Réunion","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","76.605446","F","base year is 2015","78.067915","F","base year is 2015","79.530384","F","base year is 2015","80.992852","F","base year is 2015","82.455321","F","base year is 2015","83.917790","F","base year is 2015","85.380259","F","base year is 2015","86.842727","F","base year is 2015","88.305196","F","base year is 2015","89.767541","X","base year is 2015","90.672456","X","base year is 2015","90.581965","X","base year is 2015","94.563589","X","base year is 2015","98.002265","X","base year is 2015","100.897993","X","base year is 2015","99.450129","X","base year is 2015","99.450129","X","base year is 2015","100.174061","X","base year is 2015","103.884211","X","base year is 2015","103.974703","X","base year is 2015","106.236990","X","base year is 2015","105.694041","X","base year is 2015"
"182","Réunion","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","77.490415","F","base year is 2015","78.952884","F","base year is 2015","80.415353","F","base year is 2015","81.877822","F","base year is 2015","83.340290","F","base year is 2015","84.802759","F","base year is 2015","86.265228","F","base year is 2015","87.727696","F","base year is 2015","89.190165","F","base year is 2015","90.762948","X","base year is 2015","90.853439","X","base year is 2015","92.120320","X","base year is 2015","95.106538","X","base year is 2015","99.359638","X","base year is 2015","101.531433","X","base year is 2015","100.445535","X","base year is 2015","100.355044","X","base year is 2015","99.993078","X","base year is 2015","105.151092","X","base year is 2015","104.789126","X","base year is 2015","107.503870","X","base year is 2015","106.508464","X","base year is 2015"
"182","Réunion","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","77.708399","F","base year is 2015","79.170868","F","base year is 2015","80.633337","F","base year is 2015","82.095805","F","base year is 2015","83.558274","F","base year is 2015","85.020743","F","base year is 2015","86.483211","F","base year is 2015","87.945680","F","base year is 2015","89.408149","F","base year is 2015","91.396388","X","base year is 2015","91.124913","X","base year is 2015","92.572777","X","base year is 2015","95.197030","X","base year is 2015","100.083569","X","base year is 2015","100.807501","X","base year is 2015","100.355044","X","base year is 2015","100.897993","X","base year is 2015","100.264552","X","base year is 2015","105.603549","X","base year is 2015","105.513058","X","base year is 2015","107.594362","X","base year is 2015","106.960921","X","base year is 2015"
"182","Réunion","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","77.693531","F","base year is 2015","79.156000","F","base year is 2015","80.618469","F","base year is 2015","82.080937","F","base year is 2015","83.543406","F","base year is 2015","85.005875","F","base year is 2015","86.468343","F","base year is 2015","87.930812","F","base year is 2015","89.393281","F","base year is 2015","91.396388","X","base year is 2015","90.853439","X","base year is 2015","93.749166","X","base year is 2015","95.739979","X","base year is 2015","99.088163","X","base year is 2015","99.450129","X","base year is 2015","100.264552","X","base year is 2015","101.078976","X","base year is 2015","101.169467","X","base year is 2015","105.060600","X","base year is 2015","105.965515","X","base year is 2015","106.930757","F","base year is 2015","107.141904","X","base year is 2015"
"182","Réunion","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","77.184161","F","base year is 2015","78.646629","F","base year is 2015","80.109098","F","base year is 2015","81.571567","F","base year is 2015","83.034036","F","base year is 2015","84.496504","F","base year is 2015","85.958973","F","base year is 2015","87.421442","F","base year is 2015","88.883910","F","base year is 2015","89.858033","X","base year is 2015","90.581965","X","base year is 2015","93.206217","X","base year is 2015","95.649487","X","base year is 2015","98.092757","X","base year is 2015","98.907180","X","base year is 2015","100.083569","X","base year is 2015","99.993078","X","base year is 2015","101.712416","X","base year is 2015","104.789126","X","base year is 2015","105.784532","X","base year is 2015","106.267153","F","base year is 2015","107.594362","X","base year is 2015"
"182","Réunion","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","76.947696","F","base year is 2015","78.410165","F","base year is 2015","79.872633","F","base year is 2015","81.335102","F","base year is 2015","82.797571","F","base year is 2015","84.260039","F","base year is 2015","85.722508","F","base year is 2015","87.184977","F","base year is 2015","88.647446","F","base year is 2015","89.315084","X","base year is 2015","90.129507","X","base year is 2015","93.115726","X","base year is 2015","95.558996","X","base year is 2015","97.640300","X","base year is 2015","99.359638","X","base year is 2015","99.902586","X","base year is 2015","100.174061","X","base year is 2015","101.259958","X","base year is 2015","104.879617","X","base year is 2015","105.513058","X","base year is 2015","105.603549","X","base year is 2015","107.865836","X","base year is 2015"
"182","Réunion","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","76.876339","F","base year is 2015","78.338807","F","base year is 2015","79.801276","F","base year is 2015","81.263745","F","base year is 2015","82.726213","F","base year is 2015","84.188682","F","base year is 2015","85.651151","F","base year is 2015","87.113619","F","base year is 2015","88.576088","F","base year is 2015","89.586558","X","base year is 2015","89.948524","X","base year is 2015","92.753760","X","base year is 2015","95.106538","X","base year is 2015","98.002265","X","base year is 2015","99.269146","X","base year is 2015","99.993078","X","base year is 2015","100.717010","X","base year is 2015","101.350450","X","base year is 2015","104.336669","X","base year is 2015","105.513058","X","base year is 2015","106.417972","X","base year is 2015","106.779938","X","base year is 2015"
"182","Réunion","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","76.675989","F","base year is 2015","78.138458","F","base year is 2015","79.600926","F","base year is 2015","81.063395","F","base year is 2015","82.525864","F","base year is 2015","83.988333","F","base year is 2015","85.450801","F","base year is 2015","86.913270","F","base year is 2015","88.375739","F","base year is 2015","88.953118","X","base year is 2015","90.219999","X","base year is 2015","92.844251","X","base year is 2015","95.197030","X","base year is 2015","98.726197","X","base year is 2015","99.450129","X","base year is 2015","100.264552","X","base year is 2015","100.355044","X","base year is 2015","100.807501","X","base year is 2015","103.974703","X","base year is 2015","105.694041","X","base year is 2015","106.236990","X","base year is 2015","106.829312","F","base year is 2015"
"182","Réunion","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","76.849193","F","base year is 2015","78.311661","F","base year is 2015","79.774130","F","base year is 2015","81.236599","F","base year is 2015","82.699067","F","base year is 2015","84.161536","F","base year is 2015","85.624005","F","base year is 2015","87.086473","F","base year is 2015","88.548942","F","base year is 2015","88.862627","X","base year is 2015","90.672456","X","base year is 2015","93.930149","X","base year is 2015","95.649487","X","base year is 2015","99.450129","X","base year is 2015","99.540621","X","base year is 2015","100.083569","X","base year is 2015","99.812095","X","base year is 2015","100.626518","X","base year is 2015","103.612737","X","base year is 2015","105.151092","X","base year is 2015","106.236990","X","base year is 2015","106.994606","F","base year is 2015"
"182","Réunion","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","76.792574","F","base year is 2015","78.255043","F","base year is 2015","79.717512","F","base year is 2015","81.179981","F","base year is 2015","82.642449","F","base year is 2015","84.104918","F","base year is 2015","85.567387","F","base year is 2015","87.029855","F","base year is 2015","88.492324","F","base year is 2015","88.772135","X","base year is 2015","90.581965","X","base year is 2015","93.658675","X","base year is 2015","95.558996","X","base year is 2015","98.545214","X","base year is 2015","97.911774","X","base year is 2015","99.902586","X","base year is 2015","99.721603","X","base year is 2015","101.078976","X","base year is 2015","103.250771","X","base year is 2015","104.970109","X","base year is 2015","105.875024","X","base year is 2015",,,
"182","Réunion","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","77.542263","F","base year is 2015","79.004732","F","base year is 2015","80.467201","F","base year is 2015","81.929670","F","base year is 2015","83.392138","F","base year is 2015","84.854607","F","base year is 2015","86.317076","F","base year is 2015","87.779544","F","base year is 2015","89.242013","F","base year is 2015","89.948524","X","base year is 2015","90.491473","X","base year is 2015","93.387200","X","base year is 2015","96.373419","X","base year is 2015","98.997672","X","base year is 2015","99.088163","X","base year is 2015","100.083569","X","base year is 2015","100.264552","X","base year is 2015","102.979296","X","base year is 2015","103.522245","X","base year is 2015","105.965515","X","base year is 2015","105.875024","X","base year is 2015",,,
"182","Réunion","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","76.877603","F","base year is 2015","78.340071","F","base year is 2015","79.802540","F","base year is 2015","81.265009","F","base year is 2015","82.727478","F","base year is 2015","84.189946","F","base year is 2015","85.652415","F","base year is 2015","87.114884","F","base year is 2015","88.577352","F","base year is 2015","89.677050","X","base year is 2015","89.858033","X","base year is 2015","93.296709","X","base year is 2015","95.920962","X","base year is 2015","97.459317","X","base year is 2015","97.459317","X","base year is 2015","99.178655","X","base year is 2015","99.631112","X","base year is 2015","102.074382","X","base year is 2015","104.970109","X","base year is 2015","104.970109","X","base year is 2015","105.422566","X","base year is 2015",,,
"182","Réunion","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","88.534286","F","base year is 2015","89.232069","F","base year is 2015","89.929852","F","base year is 2015","90.627635","F","base year is 2015","91.325418","F","base year is 2015","92.023201","F","base year is 2015","92.720984","F","base year is 2015","93.418767","F","base year is 2015","94.116550","F","base year is 2015","94.814333","X","base year is 2015","95.005299","X","base year is 2015","96.914953","X","base year is 2015","98.729124","X","base year is 2015","99.779434","X","base year is 2015","101.211675","X","base year is 2015","100.065882","X","base year is 2015","100.447813","X","base year is 2015","100.734261","X","base year is 2015","101.975536","X","base year is 2015","102.357467","X","base year is 2015","103.694225","X","base year is 2015","103.216812","X","base year is 2015"
"182","Réunion","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","87.839050","F","base year is 2015","88.536833","F","base year is 2015","89.234616","F","base year is 2015","89.932399","F","base year is 2015","90.630182","F","base year is 2015","91.327965","F","base year is 2015","92.025748","F","base year is 2015","92.723531","F","base year is 2015","93.421314","F","base year is 2015","94.050471","X","base year is 2015","94.336920","X","base year is 2015","96.819470","X","base year is 2015","97.774297","X","base year is 2015","98.824607","X","base year is 2015","99.683951","X","base year is 2015","98.824607","X","base year is 2015","99.492986","X","base year is 2015","99.874917","X","base year is 2015","101.498123","X","base year is 2015","101.402640","X","base year is 2015","103.407777","X","base year is 2015","103.121329","X","base year is 2015"
"182","Réunion","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","87.332635","F","base year is 2015","88.030418","F","base year is 2015","88.728201","F","base year is 2015","89.425984","F","base year is 2015","90.123767","F","base year is 2015","90.821550","F","base year is 2015","91.519333","F","base year is 2015","92.217116","F","base year is 2015","92.914899","F","base year is 2015","93.859506","X","base year is 2015","94.527885","X","base year is 2015","96.914953","X","base year is 2015","97.487849","X","base year is 2015","99.683951","X","base year is 2015","100.352330","X","base year is 2015","99.111055","X","base year is 2015","99.302021","X","base year is 2015","100.161365","X","base year is 2015","101.593606","X","base year is 2015","102.166502","X","base year is 2015","102.930364","X","base year is 2015","102.739398","X","base year is 2015"
"182","Réunion","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","87.655754","F","base year is 2015","88.353537","F","base year is 2015","89.051320","F","base year is 2015","89.749103","F","base year is 2015","90.446886","F","base year is 2015","91.144669","F","base year is 2015","91.842452","F","base year is 2015","92.540235","F","base year is 2015","93.238018","F","base year is 2015","94.050471","X","base year is 2015","94.814333","X","base year is 2015","97.583332","X","base year is 2015","98.156228","X","base year is 2015","100.161365","X","base year is 2015","100.352330","X","base year is 2015","99.874917","X","base year is 2015","100.161365","X","base year is 2015","100.829744","X","base year is 2015","101.689088","X","base year is 2015","102.643915","X","base year is 2015","102.643915","F","base year is 2015","103.980673","X","base year is 2015"
"182","Réunion","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","88.021310","F","base year is 2015","88.719093","F","base year is 2015","89.416876","F","base year is 2015","90.114659","F","base year is 2015","90.812441","F","base year is 2015","91.510224","F","base year is 2015","92.208007","F","base year is 2015","92.905790","F","base year is 2015","93.603573","F","base year is 2015","93.764023","X","base year is 2015","95.100781","X","base year is 2015","97.774297","X","base year is 2015","98.538159","X","base year is 2015","100.161365","X","base year is 2015","100.543296","X","base year is 2015","100.256848","X","base year is 2015","99.970400","X","base year is 2015","100.925227","X","base year is 2015","102.357467","X","base year is 2015","102.930364","X","base year is 2015","102.357467","F","base year is 2015","104.076156","X","base year is 2015"
"182","Réunion","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","88.483405","F","base year is 2015","89.181188","F","base year is 2015","89.878971","F","base year is 2015","90.576754","F","base year is 2015","91.274537","F","base year is 2015","91.972320","F","base year is 2015","92.670102","F","base year is 2015","93.367885","F","base year is 2015","94.065668","F","base year is 2015","93.764023","X","base year is 2015","95.387229","X","base year is 2015","98.060745","X","base year is 2015","98.920090","X","base year is 2015","100.256848","X","base year is 2015","100.734261","X","base year is 2015","100.447813","X","base year is 2015","100.352330","X","base year is 2015","100.829744","X","base year is 2015","102.739398","X","base year is 2015","103.121329","X","base year is 2015","102.071019","X","base year is 2015","104.267122","X","base year is 2015"
"182","Réunion","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","88.883178","F","base year is 2015","89.580961","F","base year is 2015","90.278744","F","base year is 2015","90.976527","F","base year is 2015","91.674310","F","base year is 2015","92.372093","F","base year is 2015","93.069876","F","base year is 2015","93.767659","F","base year is 2015","94.465442","F","base year is 2015","94.145954","X","base year is 2015","96.437539","X","base year is 2015","98.633642","X","base year is 2015","99.970400","X","base year is 2015","101.307158","X","base year is 2015","101.211675","X","base year is 2015","101.402640","X","base year is 2015","101.307158","X","base year is 2015","100.925227","X","base year is 2015","103.216812","X","base year is 2015","103.407777","X","base year is 2015","103.216812","X","base year is 2015","104.553570","X","base year is 2015"
"182","Réunion","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","88.187941","F","base year is 2015","88.885724","F","base year is 2015","89.583507","F","base year is 2015","90.281290","F","base year is 2015","90.979073","F","base year is 2015","91.676856","F","base year is 2015","92.374639","F","base year is 2015","93.072422","F","base year is 2015","93.770205","F","base year is 2015","93.859506","X","base year is 2015","96.533022","X","base year is 2015","98.729124","X","base year is 2015","99.397503","X","base year is 2015","100.925227","X","base year is 2015","100.829744","X","base year is 2015","100.447813","X","base year is 2015","100.543296","X","base year is 2015","100.256848","X","base year is 2015","102.739398","X","base year is 2015","103.407777","X","base year is 2015","103.312294","X","base year is 2015","104.543514","F","base year is 2015"
"182","Réunion","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","87.681526","F","base year is 2015","88.379309","F","base year is 2015","89.077092","F","base year is 2015","89.774875","F","base year is 2015","90.472658","F","base year is 2015","91.170441","F","base year is 2015","91.868224","F","base year is 2015","92.566007","F","base year is 2015","93.263790","F","base year is 2015","93.477575","X","base year is 2015","95.578195","X","base year is 2015","97.774297","X","base year is 2015","98.156228","X","base year is 2015","99.683951","X","base year is 2015","99.492986","X","base year is 2015","99.492986","X","base year is 2015","99.683951","X","base year is 2015","99.779434","X","base year is 2015","102.071019","X","base year is 2015","102.739398","X","base year is 2015","102.357467","X","base year is 2015","104.603220","F","base year is 2015"
"182","Réunion","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","88.004645","F","base year is 2015","88.702428","F","base year is 2015","89.400211","F","base year is 2015","90.097994","F","base year is 2015","90.795777","F","base year is 2015","91.493560","F","base year is 2015","92.191343","F","base year is 2015","92.889126","F","base year is 2015","93.586909","F","base year is 2015","94.050471","X","base year is 2015","95.578195","X","base year is 2015","97.869780","X","base year is 2015","98.538159","X","base year is 2015","99.588469","X","base year is 2015","99.588469","X","base year is 2015","99.588469","X","base year is 2015","99.397503","X","base year is 2015","99.874917","X","base year is 2015","102.452950","X","base year is 2015","102.739398","X","base year is 2015","101.975536","X","base year is 2015",,,
"182","Réunion","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","88.370201","F","base year is 2015","89.067984","F","base year is 2015","89.765767","F","base year is 2015","90.463550","F","base year is 2015","91.161333","F","base year is 2015","91.859116","F","base year is 2015","92.556899","F","base year is 2015","93.254682","F","base year is 2015","93.952465","F","base year is 2015","94.527885","X","base year is 2015","95.769160","X","base year is 2015","98.060745","X","base year is 2015","99.206538","X","base year is 2015","100.352330","X","base year is 2015","99.970400","X","base year is 2015","99.970400","X","base year is 2015","100.065882","X","base year is 2015","100.829744","X","base year is 2015","102.834881","X","base year is 2015","103.216812","X","base year is 2015","102.166502","X","base year is 2015",,,
"182","Réunion","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","88.832296","F","base year is 2015","89.530079","F","base year is 2015","90.227862","F","base year is 2015","90.925645","F","base year is 2015","91.623428","F","base year is 2015","92.321211","F","base year is 2015","93.018994","F","base year is 2015","93.716777","F","base year is 2015","94.414560","F","base year is 2015","94.814333","X","base year is 2015","96.819470","X","base year is 2015","98.920090","X","base year is 2015","99.779434","X","base year is 2015","100.638779","X","base year is 2015","100.065882","X","base year is 2015","100.543296","X","base year is 2015","100.447813","X","base year is 2015","101.211675","X","base year is 2015","103.121329","X","base year is 2015","103.503260","X","base year is 2015","102.452950","X","base year is 2015",,,
"182","Réunion","23014","Food price inflation","7001","January","%",,,,"1.909092","Fc",,"1.873329","Fc",,"1.838880","Fc",,"1.805676","Fc",,"1.773650","Fc",,"1.742740","Fc",,"1.712889","Fc",,"1.684043","Fc",,"1.656013","Fc",,"1.008065","Fc",,"-0.099800","Fc",,"4.395604","Fc",,"3.636364","Fc",,"2.954755","Fc",,"-1.434978","Fc",,"0.000000","Fc",,"0.727934","Fc",,"3.703704","Fc",,"0.087108","Fc",,"2.175805","Fc",,"-0.511073","Fc",
"182","Réunion","23014","Food price inflation","7002","February","%",,,,"1.887290","Fc",,"1.852331","Fc",,"1.818644","Fc",,"1.786160","Fc",,"1.754816","Fc",,"1.724553","Fc",,"1.695317","Fc",,"1.667055","Fc",,"1.763404","Fc",,"0.099701","Fc",,"1.394422","Fc",,"3.241650","Fc",,"4.471931","Fc",,"2.185792","Fc",,"-1.069519","Fc",,"-0.090090","Fc",,"-0.360685","Fc",,"5.158371","Fc",,"-0.344234","Fc",,"2.590674","Fc",,"-0.925926","Fc",
"182","Réunion","23014","Food price inflation","7003","March","%",,,,"1.881996","Fc",,"1.847231","Fc",,"1.813727","Fc",,"1.781417","Fc",,"1.750238","Fc",,"1.720132","Fc",,"1.691043","Fc",,"1.662923","Fc",,"2.223779","Fc",,"-0.297030","Fc",,"1.588878","Fc",,"2.834800","Fc",,"5.133080","Fc",,"0.723327","Fc",,"-0.448833","Fc",,"0.541028","Fc",,"-0.627803","Fc",,"5.324910","Fc",,"-0.085690","Fc",,"1.972556","Fc",,"-0.588730","Fc",
"182","Réunion","23014","Food price inflation","7004","April","%",,,,"1.882356","Fc",,"1.847578","Fc",,"1.814062","Fc",,"1.781740","Fc",,"1.750550","Fc",,"1.720432","Fc",,"1.691334","Fc",,"1.663204","Fc",,"2.240780","Fc",,"-0.594059","Fc",,"3.187251","Fc",,"2.123552","Fc",,"3.497164","Fc",,"0.365297","Fc",,"0.818926","Fc",,"0.812274","Fc",,"0.089526","Fc",,"3.846154","Fc",,"0.861326","Fc",,"0.910902","Fc",,"0.197461","Fc",
"182","Réunion","23014","Food price inflation","7005","May","%",,,,"1.894778","Fc",,"1.859544","Fc",,"1.825596","Fc",,"1.792866","Fc",,"1.761288","Fc",,"1.730804","Fc",,"1.701357","Fc",,"1.672895","Fc",,"1.095949","Fc",,"0.805639","Fc",,"2.897103","Fc",,"2.621359","Fc",,"2.554399","Fc",,"0.830258","Fc",,"1.189387","Fc",,"-0.090416","Fc",,"1.719457","Fc",,"3.024911","Fc",,"0.949914","Fc",,"0.456230","Fc",,"1.248936","Fc",
